keyword,vector
这么,[-0.13456665]
衬衣,[-0.22402911]
应该,[-0.14041628]
缘分,[0.4253967]
音韵,[0.14001897]
与其说是,[0.43715787]
忘不了,[0.3510499]
一整天,[-0.12566362]
打车,[0.15836626]
转眼,[-0.34019712]
忘掉,[-0.28801215]
二十岁,[-0.01996432]
听来,[0.2919621]
疏远,[-0.40793252]
奖项,[-0.26611364]
男朋友,[0.3007986]
承载,[-0.48401994]
国语,[-0.41792685]
默契,[-0.27984747]
吞噬,[0.2060388]
好听,[-0.08716366]
美妙,[0.03374837]
成年人,[-0.04340076]
戒指,[-0.00210245]
诉说,[-0.26773518]
如是,[0.4909769]
难看,[0.39175653]
新人,[-0.07448487]
叶倩文,[-0.07588165]
喜欢,[0.3286284]
评论,[-0.339277]
林青霞,[-0.40459612]
钟楚红,[-0.3993414]
伤逝,[0.35578945]
老歌,[0.42494267]
一秒,[0.23631397]
婚前,[0.46271977]
陌生人,[0.32373527]
鲁迅,[0.29437935]
也好,[0.3158098]
爱情,[0.11237524]
不会,[-0.12695259]
翻唱,[0.1088599]
原唱,[0.09320432]
歌王,[-0.3727847]
林忆莲,[-0.0808925]
消耗品,[0.29145905]
爱情小说,[-0.25630245]
祝你幸福,[-0.0762942]
梅艳芳,[-0.02944453]
中后,[-0.11650372]
有位,[-0.3437977]
ex,[0.29092947]
时正读,[-0.3109401]
倩文,[-0.15834647]
陈慧娴,[0.45025676]
歌戾,[-0.0443688]
股劲,[-0.33259735]
吃不胖,[-0.33093497]
邓紫棋,[-0.5003793]
携子,[-0.0777394]
孤独寂寞,[0.0170844]
子君,[-0.37684953]
不丑,[-0.34820125]
我服,[-0.04440209]
刀马旦,[0.01064138]
悲伤地,[0.25197655]
真是,[-0.17907345]
王菲,[0.35691008]
起名,[-0.41063607]
自然美,[-0.28511885]
细水长流,[-0.00296512]
柴米油盐,[0.21985719]
首歌,[-0.27939057]
矫揉造作,[-0.42589664]
唱功,[-0.23637822]
吐字,[-0.00894461]
自己,[0.45758164]
良人,[0.24642417]
后辈,[0.02748572]
懒惰,[0.12927175]
可不可以,[-0.26394847]
余生,[-0.46138203]
基本功,[0.0495194]
有人,[-0.24092962]
翻着,[0.00062485]
坏习惯,[-0.01627488]
纯真,[0.42738706]
纪念品,[0.06219666]
我爱你,[0.4192418]
不求,[0.27243674]
伴侣,[-0.02385198]
没得,[-0.10563336]
最后,[-0.24236853]
牢记,[-0.07756101]
可悲,[-0.17409953]
强悍,[-0.45863855]
歌手,[0.21642008]
心痛,[0.14139381]
时人,[0.26649776]
世界观,[0.4443166]
四天,[0.24415767]
轰轰烈烈,[0.12492954]
取名,[-0.04193198]
价值观,[0.05205647]
不符,[-0.35393053]
婚后,[0.14195687]
天后,[-0.08061109]
太重,[0.04081032]
堕落,[-0.31258944]
好听,[-0.07927461]
不减,[0.21494292]
爱心,[-0.07062783]
深情,[0.16558218]
歌声,[0.14860964]
倒塌,[0.2521861]
辜负,[0.26401266]
拖延,[-0.3507292]
歌曲,[-0.08365083]
扎实,[0.06679301]
好不好,[-0.3647217]
封面,[0.41513634]
早日,[0.01924882]
中文,[-0.24522398]
大哭,[-0.09136996]
空虚,[-0.26143008]
调和,[-0.22293326]
并列,[0.16916095]
孤独,[0.4936316]
十足,[0.2650229]
艺人,[-0.4578206]
压抑,[-0.11481657]
路过,[0.3567344]
忍受,[-0.13781974]
之手,[-0.07137897]
妥协,[-0.01463069]
如果,[0.36714852]
可爱,[-0.1564127]
寒舍,[-0.365827]
杨千嬅,[0.24939539]
喜欢,[0.3316906]
一个,[0.0445603]
开心,[0.22437792]
我要,[0.39000553]
真的,[-0.11972386]
发现,[-0.34893087]
还是,[-0.02751193]
舍得,[0.2061137]
祝福,[-0.17762999]
温柔,[-0.30938712]
尴尬,[0.18870382]
李克勤,[0.42699882]
好歌,[-0.22120827]
那么,[-0.09026294]
每首歌,[0.20156538]
听的歌,[-0.24178956]
谭咏麟,[-0.38263524]
薯片,[0.28726003]
张国荣,[0.17521448]
搂搂,[-0.19816951]
没有,[0.45106384]
单曲,[-0.22368437]
粤语歌,[0.44651493]
关上灯,[-0.4996877]
惟吾德馨,[-0.49668846]
洪卓立,[-0.35767463]
陈奕迅,[-0.16516173]
周柏豪,[0.13627492]
没白过,[0.46116963]
蜡笔小新,[-0.32263613]
听千嬅,[0.10870477]
陈奕,[0.17514679]
要作,[0.4973425]
派大星,[0.2658501]
斯是,[0.16514829]
迅女,[0.48530504]
昨天,[-0.18952993]
曾经,[0.38790402]
张学友,[-0.02729213]
调调,[-0.02381296]
香港,[0.17147657]
陋室,[-0.23425063]
一边,[-0.4513177]
王菲,[0.3570452]
稀客,[-0.42701963]
复读,[0.1604463]
荧光粉,[0.3485208]
作词,[0.20447345]
多愁善感,[0.22442964]
天父,[-0.26648816]
随心,[-0.49389815]
扭捏,[-0.45451322]
自己,[0.45325008]
玩偶,[0.37856025]
经典之作,[0.3361967]
风铃,[0.02465374]
妒忌,[-0.388984]
大大方方,[-0.06035068]
消息,[-0.14538483]
画笔,[0.30070123]
淡忘,[-0.42487022]
知音,[0.13327637]
剪纸,[0.13374138]
显灵,[-0.3128643]
初恋,[-0.23120888]
当回事,[-0.37148347]
然后,[0.34807488]
番茄,[-0.2337696]
东西,[0.10333234]
十分钟,[0.10813337]
特别,[-0.24194996]
西红柿,[0.43948615]
几支,[0.05842295]
最后,[-0.2474564]
天花板,[-0.13173635]
干嘛,[0.14942159]
祈求,[0.15803023]
圣诞,[0.3880293]
由衷,[-0.22330633]
前任,[0.2309517]
一样,[-0.18454303]
床头,[-0.27445564]
莫名,[0.4547084]
作曲,[-0.4128873]
那一刻,[-0.44824132]
土豆,[0.02061208]
这首,[-0.39621216]
好听,[-0.07763476]
意境,[0.1326855]
摸摸,[-0.3138254]
时候,[-0.31995195]
新生代,[-0.14671569]
遍地,[0.19727099]
只想,[0.4777091]
乐队,[0.14776535]
迟早,[0.26976615]
雪花,[0.42533305]
马铃薯,[-0.04376063]
布满,[-0.13987854]
小时候,[-0.5017811]
气质,[-0.08282585]
一些,[0.06134488]
小孩子,[0.47364464]
分手,[0.31248337]
发了,[0.0855014]
知道,[0.30110535]
生涯,[0.23693568]
青春,[-0.3478875]
被子,[0.18929532]
恋爱,[0.04097296]
传达,[-0.45982742]
好人,[-0.11604854]
一首,[-0.30367705]
墙壁,[-0.50614893]
醒来,[-0.23613712]
可爱,[-0.16057715]
首歌,[-0.29172847]
一起,[-0.38504082]
安全感,[0.04286426]
我妈,[-0.10748112]
喜欢,[0.32057706]
悲哀,[-0.20841917]
女生,[0.41498184]
与否,[-0.22880715]
可爱,[-0.17608231]
觉得,[0.22077872]
一个,[0.05331662]
爱情,[0.09764013]
陪你到,[0.08740264]
因为,[0.12114035]
挽手,[0.33628735]
想起,[0.30662465]
张晓晗,[0.02989664]
do,[0.22072029]
荷问,[0.28138906]
因想,[-0.08143473]
sowhat,[0.08680575]
若笑,[0.02383092]
荷西问,[0.40720648]
微博,[0.39749718]
三叹,[-0.1895353]
Janice,[-0.07375548]
exactly,[0.46091762]
want,[-0.42548868]
三看,[-0.07115016]
卫兰,[-0.11171301]
暗恋,[-0.02848694]
女歌手,[-0.1346706]
物欲,[-0.06107094]
要是,[-0.23514119]
这样,[-0.17298204]
看不顺眼,[-0.06725984]
街灯,[-0.406665]
饿不死,[-0.22839679]
备胎,[0.44524843]
千万富翁,[-0.4673556]
多不多,[-0.1823197]
三毛,[-0.20159574]
共患难,[0.24215905]
求爱,[0.02608049]
凡夫俗子,[-0.27398255]
克服困难,[-0.04418023]
同甘共苦,[0.44625747]
不随,[-0.11816017]
机会,[-0.38545337]
说来说去,[0.30608878]
投胎,[-0.17186283]
淡薄,[0.04452618]
满心欢喜,[0.2511902]
妞儿,[0.3346886]
我爸,[0.38678798]
顺眼,[0.3558687]
跑车,[0.43270403]
一无所有,[-0.3727235]
吃苦,[-0.0962149]
彩虹,[-0.29363233]
无妨,[-0.2564895]
二十岁,[-0.03270428]
亿万富翁,[-0.3718699]
流星,[-0.42507008]
高估,[0.31976122]
那段,[0.43782344]
迷人,[0.06495821]
无聊,[0.00610172]
开着,[0.02846833]
所以,[-0.15810336]
平淡,[0.02734953]
廉价,[-0.17405371]
男孩,[-0.21410955]
骄傲,[0.12925972]
世俗,[-0.27030206]
拍拍,[-0.46440983]
苦难,[-0.35780922]
低估,[-0.31105232]
还是,[-0.02962506]
立马,[-0.42102292]
脑子里,[0.01355543]
二十,[-0.19187646]
嫁给,[0.22872174]
自信,[-0.42416894]
看不到,[0.22711228]
有钱,[-0.33732644]
长久,[-0.34293666]
委屈,[-0.04047307]
安置,[0.49225822]
分享,[0.19357707]
例外,[-0.00874653]
女孩,[-0.44321445]
无非,[0.224555]
起初,[0.04731621]
纯粹,[-0.09778513]
后悔,[-0.19047014]
肩膀,[-0.26547292]
头顶,[-0.14621584]
低头,[-0.45207626]
什么样,[0.13459732]
可以,[0.1212973]
平等,[0.13706803]
生存,[-0.3704937]
决心,[-0.1262252]
彼此,[-0.4526793]
年纪,[-0.31555665]
无数,[0.3576624]
挣扎,[-0.02819579]
我们,[-0.31999874]
评论,[-0.34324417]
那天,[-0.14721148]
追求,[-0.09274843]
不够,[0.48063657]
年龄,[0.23315747]
再也,[0.09589392]
吃饭,[-0.46140388]
害怕,[0.01318145]
口气,[0.32176232]
感情,[-0.34551245]
永远,[-0.07428868]
互相,[0.23739219]
少数,[0.31769317]
大多数,[0.07388555]
毕竟,[-0.51101327]
难道,[-0.25621578]
不肯,[0.18897445]
不用,[-0.2580523]
男人,[-0.02946605]
跟着,[-0.3048621]
所谓,[-0.05992047]
最好,[-0.13200876]
却是,[-0.05309773]
经历,[-0.10252447]
一眼,[-0.06979866]
听到,[0.3533989]
哪里,[0.03084388]
第一次,[-0.0362947]
物质,[0.10412657]
问道,[0.4976807]
感觉,[0.20910548]
越来越,[0.10923254]
真的,[-0.12975696]
简单,[-0.26162967]
想到,[0.45536268]
以为,[0.42551732]
女人,[-0.00347299]
不到,[-0.1821336]
希望,[0.30473983]
而是,[0.2700692]
只要,[-0.19995487]
不少,[0.36866716]
后来,[0.4105318]
的话,[0.02380365]
不断,[-0.30109268]
东西,[0.10023533]
特别,[-0.24485706]
杨千嬅,[0.2330908]
黎耀辉,[-0.3853283]
何宝荣,[0.40283453]
一起,[-0.3791754]
不想,[0.321009]
感觉,[0.20747551]
开心,[0.22577876]
希望,[0.30745265]
可爱,[-0.1630963]
学懂,[0.07437288]
一辈子,[0.01415252]
幸福,[-0.34683764]
用尽心机,[-0.36272508]
祝你们,[0.04481373]
单曲,[-0.23049793]
归人,[-0.34803537]
一百几十,[0.31581977]
旁白,[0.47612768]
主都,[-0.46508318]
怎会煲,[0.08715642]
手残,[-0.3737551]
点赞,[-0.1672174]
同病,[0.32103008]
医伤,[0.4820578]
你备,[0.05262377]
歌里,[-0.3345981]
男主先,[-0.19538091]
杨千桦,[-0.01187965]
好合,[-0.441558]
春光乍泄,[0.46683466]
上放,[-0.3809775]
一场,[-0.3067195]
最好,[-0.11917999]
医好,[-0.10093465]
王菲,[0.34235165]
香醇,[-0.42110842]
憨笑,[0.05012012]
饱饱,[-0.12552185]
过客,[0.35751256]
无法,[-0.37253386]
首歌,[-0.28920317]
一年,[0.21219589]
别离,[-0.49821836]
受伤害,[-0.16127527]
墓志铭,[0.37831515]
选择,[0.12307516]
期间,[0.395197]
高二,[0.41056234]
病好,[0.44778225]
喝汤,[-0.42996913]
借宿,[-0.17947888]
后半生,[0.28274935]
一尘不染,[-0.32374063]
心碎,[-0.36140868]
今天,[0.3442112]
不要,[0.03463345]
美酒,[0.43964872]
嬉戏,[0.35008314]
可是,[0.12871896]
小花,[0.3368394]
开导,[-0.05547564]
那个,[-0.5138296]
前奏,[-0.38646466]
嫌弃,[0.40246585]
很多年,[0.22487602]
试着,[-0.45287764]
阳台,[-0.4245578]
之间,[0.40390104]
相爱,[0.42797473]
一样,[-0.19789144]
女朋友,[-0.05702615]
不会,[-0.13815306]
连累,[-0.47560048]
甜蜜,[0.12562853]
美妙,[0.03128568]
没关系,[0.43270597]
癌症,[-0.4981033]
打扫,[0.17549628]
饭菜,[-0.33145452]
网易,[0.08948361]
口味,[-0.36530232]
浪漫,[-0.40293834]
但是,[-0.28124043]
错过,[-0.13846798]
再见,[0.20213303]
一朵,[0.3867285]
要死,[0.47192627]
分手,[0.31348917]
注定,[0.19350575]
到时候,[0.19110276]
现在,[-0.36063167]
恋爱,[0.03539655]
女孩子,[-0.21468289]
挥手,[-0.4745682]
成为,[0.4169734]
一本,[-0.47534138]
一脸,[-0.45563307]
无比,[-0.04840623]
没法,[0.3966964]
我会,[-0.2661061]
尝试,[0.38974047]
分开,[-0.03748064]
会上,[0.28538072]
内心,[-0.3104653]
照顾,[0.03354359]
特有,[-0.03111478]
伤害,[0.01698235]
他们,[-0.30478916]
可以,[0.1354308]
男女,[-0.1086226]
房间,[-0.19607003]
评论,[-0.34277615]
合适,[-0.4073357]
床上,[-0.11983546]
循环,[0.0293011]
电影,[0.48282453]
之内,[-0.15236144]
放下,[-0.04796186]
却说,[0.04353512]
痛苦,[-0.34484544]
患者,[-0.29142314]
答应,[-0.27006218]
小说,[0.3555309]
不错,[0.26491508]
遇到,[0.414612]
成熟,[0.2759474]
对方,[-0.14068145]
日子,[-0.24771434]
至少,[-0.26327565]
刚刚,[0.04807356]
变得,[0.02097533]
确实,[-0.4148855]
变成,[0.0355637]
喜欢,[0.3318958]
认识,[-0.46330482]
联系,[0.31192824]
想到,[0.44732252]
也许,[-0.48989007]
推荐,[-0.48423183]
依然,[0.03880672]
离开,[0.00485601]
同一个,[0.27945113]
暧昧,[-0.3689661]
eason,[0.32307783]
独白,[0.4413358]
知道,[0.30811992]
一部,[0.02896213]
觉得,[0.23755912]
去过,[0.18595675]
AGA,[-0.04798729]
钟意,[0.25358593]
做紧,[-0.3316262]
真的,[-0.11522953]
地方,[-0.32352436]
有没有,[-0.26701257]
电影,[0.475589]
第一句,[-0.21411642]
遇到,[0.42685235]
世界,[-0.2564055]
喜欢,[0.3330905]
声音,[-0.35438395]
恋爱,[0.04500055]
其实,[0.34142765]
这个,[0.02034471]
别无分店,[0.04484242]
低音炮,[0.25015345]
为何,[-0.4798534]
点解,[-0.4706702]
歌单,[-0.4265264]
只此一家,[0.1010472]
广州中山大学,[0.35604173]
左个,[0.17223844]
陈奕迅,[-0.15667404]
EASON,[0.31892383]
排骨饭,[-0.3603922]
几旧,[0.4803758]
泪点,[0.12745865]
一加,[0.24538036]
男主播,[-0.0276131]
笑位,[0.39172703]
將來,[-0.42615518]
微博,[0.3995106]
Eason,[-0.05213001]
吹哥,[0.37948987]
食左饭,[0.3915671]
笑点,[-0.48419398]
留低,[0.24422465]
讲真,[0.47402108]
叉烧饭,[-0.2873405]
好想哭,[0.24938866]
开左间,[0.02757473]
食紧,[0.42911017]
粤语,[-0.41124696]
这样,[-0.15051474]
听到,[0.36715522]
憨笑,[0.06713468]
点开,[-0.41960463]
变暗,[0.3033924]
根本,[-0.15725935]
宜家,[-0.20527853]
某天,[-0.20826237]
个人,[0.09352753]
同样,[-0.4881987]
首歌,[-0.2812313]
唱功,[-0.2298213]
试过,[-0.12654974]
电影票,[-0.35987577]
女声,[0.2622912]
排骨,[-0.35372037]
红心,[-0.24229714]
惊艳,[-0.12457287]
附近,[0.40882486]
我们,[-0.301811]
很熟,[0.35350993]
突然,[0.42211127]
妈呀,[0.3386595]
激灵,[0.3091036]
锦上添花,[-0.01984041]
知不知道,[0.07942407]
欢笑,[0.15208144]
死命,[0.284619]
同一时间,[0.28752184]
中意,[-0.07236742]
影院,[-0.35730907]
点亮,[0.44217223]
好大,[-0.0239111]
这么久,[0.25991905]
干嘛,[0.15965033]
留住,[0.06129482]
一分钟,[0.31969458]
这首,[-0.3924751]
幸好,[-0.41382653]
磁性,[0.13637434]
播放,[0.23988514]
不看,[-0.4302104]
爱心,[-0.06174487]
一个,[0.06333829]
餐厅,[-0.41707134]
聊天,[0.38010108]
但是,[-0.26329142]
永恒,[0.03229289]
出声,[0.07670495]
随机,[-0.36332056]
深沉,[-0.43029496]
开心,[0.22411905]
搭配,[-0.140132]
果断,[0.42424715]
这种,[-0.33214447]
痛哭,[-0.01931531]
电台,[0.4402274]
骨头,[-0.01848414]
所有人,[0.22934386]
美好,[0.19572757]
本书,[-0.4121828]
完美,[-0.24843721]
好多,[0.4981593]
愿望,[0.44818443]
窗口,[0.19139054]
大笑,[0.03578662]
灯光,[-0.04598179]
营销,[0.19417821]
就是,[-0.26981342]
走过,[0.01184405]
名单,[0.30052435]
读书,[-0.14773484]
可以,[0.14266147]
也好,[0.32178423]
提起,[-0.4742669]
见面,[-0.36796647]
干什么,[0.49558163]
评论,[-0.32722253]
开口,[0.33886778]
随便,[0.48129368]
直至,[0.01531328]
疯狂,[-0.17205368]
适合,[0.13753255]
孤单,[0.27077284]
孤雏,[-0.10657739]
首歌,[-0.28472286]
单恋,[-0.0643718]
聊天,[0.37085915]
恋爱,[0.04617608]
一起,[-0.36453608]
安慰,[0.33242524]
关系,[0.20408534]
我们,[-0.30789185]
母鸟,[0.3862555]
鼓励,[0.15663174]
首都,[0.43411627]
时候,[-0.329974]
哼歌,[-0.42667025]
东野,[0.32837397]
互相,[0.24589863]
故事,[0.18000387]
失去,[0.06776141]
外卖,[-0.3825336]
其實,[-0.11674138]
條狗,[-0.1743037]
AGA,[-0.04745557]
孤獨得,[0.07542884]
數不清,[-0.4693828]
爆新歌,[0.20222865]
太虐,[-0.30805597]
虽知,[-0.11466472]
过难,[-0.00803271]
覺得,[-0.22845362]
me,[-0.35179016]
Better,[-0.2362931]
曖昧關,[-0.2552615]
demo,[0.05336388]
这雨,[-0.20698898]
白下,[0.37887308]
lay,[-0.34916672]
不想,[0.3302685]
知道,[0.29976273]
如果,[0.36698636]
愿意,[-0.13439755]
这样,[-0.15481067]
自怜,[0.37154442]
喜欢,[0.33631167]
一个,[0.06866073]
点开,[-0.4110777]
桥段,[-0.29954335]
保护,[-0.00628521]
演唱会,[-0.23069115]
自己,[0.46478683]
自爱,[-0.14870542]
第八个,[-0.45321542]
真他妈,[-0.17112643]
幼鸟,[-0.41828775]
真得,[0.2895042]
孤立无援,[0.46090218]
其实,[0.3325432]
苦海,[0.11432768]
快递,[-0.44360918]
很会,[0.05209873]
水到渠成,[-0.33948103]
幼小,[-0.303648]
觉得,[0.2367855]
未满,[-0.27882934]
东西,[0.11060213]
第一场,[0.03279948]
心窝,[0.2039714]
那个,[-0.49268988]
聆听,[-0.27974403]
成全,[0.1546988]
恋人,[0.21778227]
回路,[0.34186396]
下雪,[-0.12192813]
坎坷,[0.47138923]
某人,[0.02417011]
路灯,[-0.3340465]
陪伴,[-0.48764712]
不会,[-0.1289347]
想见,[-0.29059824]
幕后,[-0.38892913]
冷漠,[-0.03905411]
孤儿,[0.48826298]
静静,[0.38975647]
自言自语,[-0.3175951]
下雨,[-0.1239203]
比喻,[0.34442472]
精品,[-0.34510168]
错过,[-0.12660474]
失眠,[-0.1205562]
年头,[0.42828712]
哎呀,[-0.12586263]
大哭,[-0.09295775]
在意,[-0.21228282]
因为,[0.13576907]
分手,[0.31581134]
流泪,[0.5014374]
明明,[0.17979608]
所有人,[0.22169778]
凌晨,[0.2600296]
一世,[-0.40123793]
度过,[-0.23952259]
放松,[0.11845499]
昨晚,[-0.06813087]
舞台,[0.26924035]
自我,[-0.09588765]
停留,[-0.22746828]
就是,[-0.2671476]
走过,[0.01352745]
夜晚,[-0.18699135]
依赖,[0.44595304]
人生,[0.36311322]
可怕,[-0.13977246]
幸福,[-0.33206552]
微笑,[-0.4058273]
学会,[0.37670976]
身后,[0.40316302]
转身,[0.0309852]
关心,[-0.28769264]
明天,[-0.18708745]
从来,[0.42534333]
回头,[-0.2033657]
路上,[0.14101012]
创作,[-0.16596541]
没有,[0.46472126]
永远,[-0.06798761]
并非,[-0.21233006]
对方,[-0.12488113]
努力,[-0.21570443]
回去,[0.20561936]
一场,[-0.30626327]
态度,[0.15877172]
朋友,[0.42778403]
至少,[-0.2540092]
刚刚,[0.06743706]
却是,[-0.03695131]
一眼,[-0.06824795]
某些,[0.21521842]
明确,[0.03329905]
感觉,[0.21339469]
听说,[0.17995624]
就要,[0.01068902]
意义,[-0.48393443]
也许,[-0.48161244]
依然,[0.04798798]
离开,[0.01134972]
身上,[-0.09256452]
首歌,[-0.28106263]
病房,[-0.4600908]
对面,[-0.37795106]
我妈,[-0.08435449]
天意,[-0.4569413]
好听,[-0.07868692]
试比高,[0.11687215]
翻唱,[0.11444788]
歌单,[-0.42301384]
第一遍,[-0.02039349]
歌不红,[-0.4659261]
人不改,[0.2352377]
喜歡,[-0.30831766]
交個,[-0.39968267]
陈浩民,[0.02226121]
系正,[-0.39789885]
沧海遗珠,[-0.29989746]
用助行,[-0.10839688]
悲天悯人,[0.45455113]
医院,[0.0721359]
绝不比,[-0.24501383]
老歌,[0.42975658]
憨笑,[0.06288838]
改掉,[-0.29954466]
买饭,[0.31669018]
港台,[-0.30895543]
不遂,[0.4874379]
惊艳,[-0.12621903]
我行,[-0.05357074]
冷门,[-0.47495416]
熬夜,[-0.01666969]
九十年代,[-0.07106025]
情爱,[0.5006538]
西游记,[0.30637243]
觉得,[0.23994616]
钟情,[0.14186256]
西经,[-0.3355416]
莫说,[0.39753485]
通宵,[0.32490024]
中风,[-0.01556473]
境遇,[0.31186792]
半步,[-0.4732535]
品味,[0.29445735]
听过,[0.19565827]
歌词,[-0.3382608]
大叔,[-0.48829716]
陌生人,[0.32412773]
意境,[0.13675152]
拐杖,[-0.30638394]
网易,[0.0988868]
奋力,[-0.03383581]
公交车,[-0.32167736]
呻吟,[-0.15568778]
歌曲,[-0.08055425]
真心,[-0.00477496]
坚强,[0.07462755]
大哭,[-0.0864319]
用心,[0.48798272]
楼下,[0.09579609]
两句,[-0.16699584]
这种,[-0.3373783]
毛病,[-0.2851964]
识别,[-0.34948984]
走路,[-0.10352405]
欣赏,[0.01320555]
辛苦,[0.47005495]
听听,[0.09751204]
人心,[0.17648712]
谢谢,[-0.11767914]
尝试,[0.39510965]
不妨,[0.21866556]
中午,[0.05353979]
懂得,[0.0138532]
精选,[0.48506287]
没什么,[0.2405147]
司机,[0.2216736]
病人,[-0.08379009]
评论,[-0.33373618]
不许,[-0.16449696]
传来,[0.30345163]
不曾,[0.3780953]
顿时,[-0.46317765]
鼓励,[0.1466495]
整理,[0.25054708]
广东,[0.49597877]
格局,[-0.10646925]
努力,[-0.21442506]
绝对,[0.0024761]
是因为,[0.09191309]
朋友,[0.4244459]
治疗,[-0.18253304]
喜欢,[0.3355784]
马上,[0.46039674]
里面,[-0.39610296]
真是,[-0.17512043]
保证,[0.12923263]
好像,[0.22455472]
想到,[0.45817408]
一天,[0.2599906]
一年,[0.22687116]
看见,[-0.05847746]
所有,[-0.47867492]
这么,[-0.12819403]
当时,[0.20805307]
一样,[-0.18165101]
时候,[-0.3253688]
知道,[0.29946938]
如果,[0.3635804]
现在,[-0.337848]
其中,[-0.4309085]
这些,[-0.06497102]
不是,[0.20226139]
卫兰,[-0.10927731]
喜欢,[0.33617768]
好听,[-0.07863634]
杨千嬅,[0.24885719]
人红,[-0.46829224]
畅爽,[0.23452896]
粤语,[-0.41165635]
小时,[-0.43022463]
一首歌,[0.02420515]
撇嘴,[-0.40607366]
我们,[-0.30685583]
猜不透,[0.01829451]
一步,[0.05715717]
埋头,[0.47978848]
扬起,[-0.22354396]
不回,[0.20795408]
在手,[0.26536784]
奋斗,[-0.0138986]
眉头,[0.07399601]
快乐,[-0.44880107]
李克勤,[0.43415236]
非你不可,[-0.48196626]
六小时,[0.0436579]
十几遍,[0.23708509]
谭咏麟,[-0.3821796]
张国荣,[0.18244472]
曲风,[-0.41042048]
一些,[0.06314455]
林夕,[-0.11704005]
陈奕迅,[-0.15676954]
有步,[-0.08076327]
周柏豪,[0.14611635]
同埋,[0.4687643]
陈柏宇,[-0.18230094]
卫龙,[0.34525618]
谢安琪,[-0.0276691]
call,[-0.3835778]
me,[-0.34960926]
听个,[-0.06971805]
maybe,[-0.39467424]
我朝,[-0.38706422]
是不是,[-0.27717805]
张学友,[-0.03382187]
看破红尘,[-0.18079919]
王菲,[0.3557824]
憨笑,[0.05958687]
鸟语花香,[-0.3419577]
丁当,[0.44840834]
鼻音,[0.22875147]
为什么,[0.11285114]
经典之作,[0.34483102]
翻译成,[-0.06185642]
穿透力,[-0.40630057]
五分钟,[-0.430275]
鼓起勇气,[-0.1062647]
展翅,[0.43363053]
鸟巢,[0.20397669]
过瘾,[0.14759961]
张敬轩,[-0.16921476]
鬼脸,[0.0010146]
好手,[-0.14127104]
盗版,[0.03426817]
干嘛,[0.15208836]
普通话,[-0.19376731]
为了,[0.23031731]
歌手,[0.21795411]
发现,[-0.3295968]
悲哀,[-0.20017456]
半小时,[-0.27443418]
迈出,[0.11226627]
出名,[0.32426554]
迟早,[0.27412057]
讨厌,[0.1027847]
一点点,[0.14383252]
起来,[-0.22024056]
梦想,[0.04239843]
后退,[0.28812608]
不是,[0.19905962]
可能,[0.24149506]
宇宙,[-0.22010377]
不止,[0.40084326]
富有,[-0.04551203]
一夜,[-0.01676295]
爱情,[0.10581377]
成就,[-0.40011084]
再也,[0.11487427]
天气,[0.14391153]
为何,[-0.48018903]
接触,[0.41269103]
哥哥,[-0.46739364]
不错,[0.26470804]
年轻,[-0.364223]
中国,[-0.19302537]
不肯,[0.19092634]
电话,[-0.32506937]
朋友,[0.42427245]
创新,[0.04365621]
变成,[0.04934043]
不好,[-0.13416551]
相信,[0.12660243]
感觉,[0.21234965]
下去,[-0.4154832]
再次,[0.13568512]
一天,[0.2572772]
声音,[-0.34987664]
按照,[0.33907396]
今天,[0.3573829]
如此,[0.13009124]
一起,[-0.36631706]
觉得,[0.23828407]
然后,[0.34553567]
杨千嬅,[0.24553944]
粤语歌,[0.4494684]
没见,[0.17080785]
歌神,[0.10322125]
张学友,[-0.03851343]
粤语,[-0.40870318]
样子,[0.44985726]
首歌,[-0.2848694]
学医,[0.13464849]
豁出去,[0.0019192]
但凡,[0.08208676]
抱歉,[0.08973236]
那段,[0.43989605]
真的,[-0.11239858]
若有,[0.30661517]
三分,[0.3031934]
版本,[-0.01464425]
偏偏,[0.32950804]
谢谢,[-0.11718435]
回忆,[0.28431422]
味道,[-0.18744151]
听得,[0.07711322]
很困,[-0.35635647]
吻别,[-0.10255828]
李克勤,[0.43338788]
容祖儿,[0.4373772]
好歌,[-0.2258521]
古巨基,[0.28644478]
谭咏麟,[-0.38177016]
没有,[0.45908314]
发消息,[0.46580535]
失去,[0.07160802]
不了,[-0.32834074]
似覆水,[-0.21485147]
林夕,[-0.12191144]
追梦,[0.1964681]
专吻,[-0.4829275]
极深,[-0.1974594]
大爱,[-0.2175946]
听歌,[0.1719015]
陈奕迅,[-0.16142017]
某一人,[0.02635308]
手秒,[0.17799412]
国语专辑,[-0.20640358]
心心念念,[0.07486409]
薛凯琪,[0.41829073]
梁汉文,[-0.27884492]
KTV,[0.01671407]
执念,[0.48202685]
手终,[-0.13528161]
好怀念,[-0.05520293]
不爱林夕,[-0.00170443]
再能,[0.49329063]
藏下,[0.43587655]
最教人,[0.15341568]
还是,[-0.0282039]
那种,[0.33507982]
这歌,[0.07685249]
喜欢,[0.33519596]
真是,[-0.17708665]
太想,[-0.32015377]
不服输,[0.43953726]
不可,[-0.13932817]
烈女,[0.13717939]
背井离乡,[0.4406393]
洗澡时,[0.2219852]
一首歌,[0.02591306]
来生,[0.13164608]
老去,[0.13984853]
深爱,[0.30577418]
希望,[0.3215377]
寒假,[0.1373633]
回不去,[-0.38982752]
